od,hora_do_dia,dia_da_semana,n_viagens
two bridges/seward park-east harlem south,19,1,1
two bridges/seward park-east harlem south,0,2,1
two bridges/seward park-east harlem south,11,2,1
two bridges/seward park-east harlem south,19,2,1
two bridges/seward park-east harlem south,22,2,3
two bridges/seward park-east harlem south,23,2,1
two bridges/seward park-east harlem south,6,3,1
two bridges/seward park-east harlem south,9,3,1
two bridges/seward park-east harlem south,18,3,1
two bridges/seward park-east harlem south,20,3,1
two bridges/seward park-east harlem south,4,4,1
two bridges/seward park-east harlem south,10,4,1
two bridges/seward park-east harlem south,11,4,1
two bridges/seward park-east harlem south,14,4,1
two bridges/seward park-east harlem south,17,4,1
two bridges/seward park-east harlem south,19,4,1
two bridges/seward park-east harlem south,23,4,1
two bridges/seward park-east harlem south,0,5,1
two bridges/seward park-east harlem south,1,5,2
two bridges/seward park-east harlem south,15,5,1
two bridges/seward park-east harlem south,22,5,1
two bridges/seward park-east new york,12,2,1
two bridges/seward park-east new york,20,2,1
two bridges/seward park-east new york,11,3,1
two bridges/seward park-east new york,12,3,1
two bridges/seward park-east new york,13,3,1
two bridges/seward park-east tremont,6,0,1
two bridges/seward park-east tremont,20,4,1
two bridges/seward park-east village,6,0,1
two bridges/seward park-east village,10,0,1
two bridges/seward park-east village,12,0,3
two bridges/seward park-east village,14,0,1
two bridges/seward park-east village,15,0,1
two bridges/seward park-east village,17,0,2
two bridges/seward park-east village,20,0,1
two bridges/seward park-east village,22,0,2
two bridges/seward park-east village,23,0,2
two bridges/seward park-east village,8,1,1
two bridges/seward park-east village,9,1,1
two bridges/seward park-east village,11,1,1
two bridges/seward park-east village,16,1,1
two bridges/seward park-east village,17,1,1
two bridges/seward park-east village,18,1,4
two bridges/seward park-east village,20,1,1
two bridges/seward park-east village,21,1,1
two bridges/seward park-east village,23,1,1
two bridges/seward park-east village,0,2,1
two bridges/seward park-east village,8,2,3
two bridges/seward park-east village,11,2,1
two bridges/seward park-east village,12,2,1
two bridges/seward park-east village,13,2,2
two bridges/seward park-east village,15,2,1
two bridges/seward park-east village,16,2,1
two bridges/seward park-east village,17,2,3
two bridges/seward park-east village,18,2,1
two bridges/seward park-east village,19,2,2
two bridges/seward park-east village,20,2,3
two bridges/seward park-east village,21,2,3
two bridges/seward park-east village,22,2,4
two bridges/seward park-east village,23,2,3
two bridges/seward park-east village,3,3,1
two bridges/seward park-east village,7,3,2
two bridges/seward park-east village,8,3,1
two bridges/seward park-east village,9,3,2
two bridges/seward park-east village,12,3,3
two bridges/seward park-east village,13,3,3
two bridges/seward park-east village,17,3,1
two bridges/seward park-east village,18,3,5
two bridges/seward park-east village,19,3,4
two bridges/seward park-east village,20,3,3
two bridges/seward park-east village,22,3,3
two bridges/seward park-east village,23,3,3
two bridges/seward park-east village,5,4,1
two bridges/seward park-east village,7,4,1
two bridges/seward park-east village,8,4,1
two bridges/seward park-east village,9,4,1
two bridges/seward park-east village,11,4,1
two bridges/seward park-east village,15,4,2
two bridges/seward park-east village,18,4,3
two bridges/seward park-east village,19,4,1
two bridges/seward park-east village,20,4,2
two bridges/seward park-east village,21,4,2
two bridges/seward park-east village,23,4,3
two bridges/seward park-east village,0,5,2
two bridges/seward park-east village,1,5,2
two bridges/seward park-east village,3,5,1
two bridges/seward park-east village,4,5,1
two bridges/seward park-east village,11,5,2
two bridges/seward park-east village,12,5,2
two bridges/seward park-east village,13,5,3
two bridges/seward park-east village,14,5,1
two bridges/seward park-east village,15,5,1
two bridges/seward park-east village,16,5,4
two bridges/seward park-east village,17,5,1
two bridges/seward park-east village,18,5,1
two bridges/seward park-east village,20,5,3
two bridges/seward park-east village,21,5,4
two bridges/seward park-east village,22,5,1
two bridges/seward park-east village,23,5,2
two bridges/seward park-east williamsburg,22,2,2
two bridges/seward park-east williamsburg,16,3,1
two bridges/seward park-east williamsburg,17,3,1
two bridges/seward park-east williamsburg,0,4,1
two bridges/seward park-east williamsburg,2,4,1
two bridges/seward park-east williamsburg,23,4,1
two bridges/seward park-east williamsburg,2,5,1
two bridges/seward park-east williamsburg,3,5,1
two bridges/seward park-east williamsburg,17,5,1
two bridges/seward park-east williamsburg,23,5,1
two bridges/seward park-erasmus,15,2,1
two bridges/seward park-erasmus,15,3,1
two bridges/seward park-financial district north,3,0,1
two bridges/seward park-financial district north,6,0,1
two bridges/seward park-financial district north,9,0,1
two bridges/seward park-financial district north,12,0,1
two bridges/seward park-financial district north,15,0,2
two bridges/seward park-financial district north,20,0,1
two bridges/seward park-financial district north,1,1,2
two bridges/seward park-financial district north,9,1,2
two bridges/seward park-financial district north,13,1,1
two bridges/seward park-financial district north,15,1,1
two bridges/seward park-financial district north,19,1,2
two bridges/seward park-financial district north,22,1,3
two bridges/seward park-financial district north,23,1,1
two bridges/seward park-financial district north,0,2,1
two bridges/seward park-financial district north,7,2,1
two bridges/seward park-financial district north,9,2,3
two bridges/seward park-financial district north,10,2,1
two bridges/seward park-financial district north,12,2,2
two bridges/seward park-financial district north,13,2,2
two bridges/seward park-financial district north,14,2,1
two bridges/seward park-financial district north,15,2,1
two bridges/seward park-financial district north,16,2,1
two bridges/seward park-financial district north,17,2,1
two bridges/seward park-financial district north,20,2,2
two bridges/seward park-financial district north,21,2,2
two bridges/seward park-financial district north,22,2,1
two bridges/seward park-financial district north,23,2,1
two bridges/seward park-financial district north,1,3,1
two bridges/seward park-financial district north,6,3,2
two bridges/seward park-financial district north,10,3,2
two bridges/seward park-financial district north,11,3,1
two bridges/seward park-financial district north,14,3,1
two bridges/seward park-financial district north,17,3,1
two bridges/seward park-financial district north,20,3,1
two bridges/seward park-financial district north,23,3,1
two bridges/seward park-financial district north,0,4,1
two bridges/seward park-financial district north,2,4,1
two bridges/seward park-financial district north,6,4,1
two bridges/seward park-financial district north,8,4,1
two bridges/seward park-financial district north,11,4,1
two bridges/seward park-financial district north,13,4,1
two bridges/seward park-financial district north,14,4,2
two bridges/seward park-financial district north,15,4,1
two bridges/seward park-financial district north,16,4,1
two bridges/seward park-financial district north,18,4,2
two bridges/seward park-financial district north,20,4,1
two bridges/seward park-financial district north,21,4,1
two bridges/seward park-financial district north,22,4,1
two bridges/seward park-financial district north,0,5,1
two bridges/seward park-financial district north,3,5,1
two bridges/seward park-financial district north,4,5,2
two bridges/seward park-financial district north,9,5,1
two bridges/seward park-financial district north,10,5,1
two bridges/seward park-financial district north,12,5,1
two bridges/seward park-financial district north,14,5,2
two bridges/seward park-financial district north,15,5,1
two bridges/seward park-financial district north,18,5,1
two bridges/seward park-financial district north,22,5,2
two bridges/seward park-financial district south,1,0,1
two bridges/seward park-financial district south,8,0,2
two bridges/seward park-financial district south,9,0,3
two bridges/seward park-financial district south,10,0,1
two bridges/seward park-financial district south,14,0,2
two bridges/seward park-financial district south,21,0,1
two bridges/seward park-financial district south,9,1,1
two bridges/seward park-financial district south,14,1,1
two bridges/seward park-financial district south,16,1,1
two bridges/seward park-financial district south,19,1,1
two bridges/seward park-financial district south,7,2,1
two bridges/seward park-financial district south,9,2,1
two bridges/seward park-financial district south,10,2,1
two bridges/seward park-financial district south,12,2,1
two bridges/seward park-financial district south,13,2,1
two bridges/seward park-financial district south,14,2,1
two bridges/seward park-financial district south,15,2,1
two bridges/seward park-financial district south,10,3,1
two bridges/seward park-financial district south,11,3,1
two bridges/seward park-financial district south,18,3,1
two bridges/seward park-financial district south,19,3,2
two bridges/seward park-financial district south,21,3,1
two bridges/seward park-financial district south,7,4,1
two bridges/seward park-financial district south,8,4,2
two bridges/seward park-financial district south,14,4,1
two bridges/seward park-financial district south,15,4,2
two bridges/seward park-financial district south,16,4,1
two bridges/seward park-financial district south,18,4,1
two bridges/seward park-financial district south,21,4,1
two bridges/seward park-financial district south,0,5,2
two bridges/seward park-financial district south,10,5,1
two bridges/seward park-financial district south,11,5,1
two bridges/seward park-financial district south,14,5,2
two bridges/seward park-financial district south,16,5,1
two bridges/seward park-financial district south,17,5,2
two bridges/seward park-financial district south,18,5,2
two bridges/seward park-flatbush/ditmas park,18,1,1
two bridges/seward park-flatbush/ditmas park,23,5,3
two bridges/seward park-flatiron,21,0,1
two bridges/seward park-flatiron,8,1,2
two bridges/seward park-flatiron,10,1,1
two bridges/seward park-flatiron,22,1,1
two bridges/seward park-flatiron,23,1,1
two bridges/seward park-flatiron,10,2,1
two bridges/seward park-flatiron,16,2,1
two bridges/seward park-flatiron,18,2,1
two bridges/seward park-flatiron,19,2,2
two bridges/seward park-flatiron,22,2,2
two bridges/seward park-flatiron,23,2,1
two bridges/seward park-flatiron,7,3,1
two bridges/seward park-flatiron,10,3,1
two bridges/seward park-flatiron,16,3,1
two bridges/seward park-flatiron,18,3,1
two bridges/seward park-flatiron,19,3,1
two bridges/seward park-flatiron,22,3,1
two bridges/seward park-flatiron,0,4,1
two bridges/seward park-flatiron,10,4,1
two bridges/seward park-flatiron,14,4,1
two bridges/seward park-flatiron,17,4,1
two bridges/seward park-flatiron,23,4,2
two bridges/seward park-flatiron,0,5,1
two bridges/seward park-flatiron,2,5,1
two bridges/seward park-flatiron,3,5,1
two bridges/seward park-flatiron,16,5,1
two bridges/seward park-flatiron,23,5,2
two bridges/seward park-flatlands,12,0,1
two bridges/seward park-forest hills,18,3,2
two bridges/seward park-fort greene,8,0,1
two bridges/seward park-fort greene,20,0,1
two bridges/seward park-fort greene,22,0,1
two bridges/seward park-fort greene,13,5,1
two bridges/seward park-fort greene,22,5,1
two bridges/seward park-garment district,13,0,1
two bridges/seward park-garment district,21,0,1
two bridges/seward park-garment district,15,1,1
two bridges/seward park-garment district,23,1,1
two bridges/seward park-garment district,10,2,1
two bridges/seward park-garment district,12,2,2
two bridges/seward park-garment district,17,2,1
two bridges/seward park-garment district,22,2,1
two bridges/seward park-garment district,6,3,1
two bridges/seward park-garment district,8,3,1
two bridges/seward park-garment district,9,3,1
two bridges/seward park-garment district,10,3,1
two bridges/seward park-garment district,16,3,1
two bridges/seward park-garment district,17,3,1
two bridges/seward park-garment district,22,3,1
two bridges/seward park-garment district,2,4,1
two bridges/seward park-garment district,6,4,1
two bridges/seward park-garment district,7,4,1
two bridges/seward park-garment district,13,4,1
two bridges/seward park-garment district,15,4,1
two bridges/seward park-garment district,17,4,2
two bridges/seward park-garment district,20,4,1
two bridges/seward park-garment district,22,4,1
two bridges/seward park-garment district,23,4,1
two bridges/seward park-garment district,1,5,1
two bridges/seward park-garment district,7,5,1
two bridges/seward park-garment district,15,5,2
two bridges/seward park-glendale,8,2,1
two bridges/seward park-glendale,17,4,1
two bridges/seward park-gowanus,23,2,1
two bridges/seward park-gramercy,2,0,2
two bridges/seward park-gramercy,7,0,3
two bridges/seward park-gramercy,8,0,1
two bridges/seward park-gramercy,9,0,4
two bridges/seward park-gramercy,10,0,2
two bridges/seward park-gramercy,11,0,2
two bridges/seward park-gramercy,12,0,1
two bridges/seward park-gramercy,14,0,2
two bridges/seward park-gramercy,16,0,1
two bridges/seward park-gramercy,21,0,1
two bridges/seward park-gramercy,7,1,2
two bridges/seward park-gramercy,9,1,3
two bridges/seward park-gramercy,11,1,1
two bridges/seward park-gramercy,13,1,1
two bridges/seward park-gramercy,19,1,1
two bridges/seward park-gramercy,21,1,3
two bridges/seward park-gramercy,23,1,1
two bridges/seward park-gramercy,6,2,1
two bridges/seward park-gramercy,7,2,1
two bridges/seward park-gramercy,8,2,1
two bridges/seward park-gramercy,9,2,2
two bridges/seward park-gramercy,12,2,1
two bridges/seward park-gramercy,16,2,1
two bridges/seward park-gramercy,18,2,3
two bridges/seward park-gramercy,19,2,1
two bridges/seward park-gramercy,20,2,1
two bridges/seward park-gramercy,21,2,2
two bridges/seward park-gramercy,22,2,5
two bridges/seward park-gramercy,23,2,1
two bridges/seward park-gramercy,8,3,1
two bridges/seward park-gramercy,9,3,1
two bridges/seward park-gramercy,10,3,1
two bridges/seward park-gramercy,11,3,2
two bridges/seward park-gramercy,12,3,2
two bridges/seward park-gramercy,14,3,2
two bridges/seward park-gramercy,16,3,1
two bridges/seward park-gramercy,17,3,2
