od,hora_do_dia,dia_da_semana,n_viagens
midtown east-queensbridge/ravenswood,19,3,1
midtown east-randalls island,1,0,1
midtown east-randalls island,13,1,1
midtown east-red hook,9,0,1
midtown east-red hook,13,0,3
midtown east-red hook,12,1,1
midtown east-red hook,20,1,1
midtown east-red hook,21,1,1
midtown east-red hook,23,1,1
midtown east-red hook,10,2,2
midtown east-red hook,11,2,1
midtown east-red hook,12,2,1
midtown east-red hook,15,3,1
midtown east-red hook,19,3,1
midtown east-red hook,23,3,1
midtown east-rego park,0,0,1
midtown east-rego park,14,0,1
midtown east-rego park,15,0,1
midtown east-rego park,20,0,1
midtown east-rego park,19,1,1
midtown east-rego park,21,1,1
midtown east-rego park,22,1,1
midtown east-rego park,16,2,1
midtown east-rego park,20,2,1
midtown east-rego park,23,2,1
midtown east-rego park,16,3,1
midtown east-rego park,18,3,1
midtown east-rego park,20,3,2
midtown east-rego park,22,3,2
midtown east-rego park,23,3,1
midtown east-richmond hill,16,3,1
midtown east-richmond hill,21,3,1
midtown east-ridgewood,19,0,1
midtown east-ridgewood,14,1,1
midtown east-ridgewood,15,1,1
midtown east-ridgewood,22,1,1
midtown east-ridgewood,11,2,1
midtown east-ridgewood,14,2,1
midtown east-ridgewood,22,2,1
midtown east-ridgewood,0,3,1
midtown east-ridgewood,4,3,1
midtown east-riverdale/north riverdale/fieldston,2,0,1
midtown east-riverdale/north riverdale/fieldston,12,0,1
midtown east-riverdale/north riverdale/fieldston,12,1,1
midtown east-riverdale/north riverdale/fieldston,18,1,1
midtown east-riverdale/north riverdale/fieldston,21,2,1
midtown east-riverdale/north riverdale/fieldston,17,3,1
midtown east-riverdale/north riverdale/fieldston,21,3,3
midtown east-rockaway park,22,0,1
midtown east-roosevelt island,13,0,1
midtown east-roosevelt island,15,0,1
midtown east-roosevelt island,18,0,1
midtown east-roosevelt island,20,0,1
midtown east-roosevelt island,21,0,1
midtown east-roosevelt island,10,1,1
midtown east-roosevelt island,14,1,1
midtown east-roosevelt island,16,1,2
midtown east-roosevelt island,18,1,3
midtown east-roosevelt island,19,1,2
midtown east-roosevelt island,20,1,1
midtown east-roosevelt island,21,1,1
midtown east-roosevelt island,1,2,1
midtown east-roosevelt island,9,2,1
midtown east-roosevelt island,11,2,1
midtown east-roosevelt island,12,2,1
midtown east-roosevelt island,14,2,1
midtown east-roosevelt island,16,2,1
midtown east-roosevelt island,18,2,1
midtown east-roosevelt island,19,2,2
midtown east-roosevelt island,20,2,2
midtown east-roosevelt island,21,2,2
midtown east-roosevelt island,9,3,1
midtown east-roosevelt island,14,3,1
midtown east-roosevelt island,19,3,3
midtown east-roosevelt island,20,3,1
midtown east-roosevelt island,21,3,3
midtown east-schuylerville/edgewater park,15,1,1
midtown east-schuylerville/edgewater park,12,2,1
midtown east-schuylerville/edgewater park,14,2,1
midtown east-seaport,6,0,1
midtown east-seaport,9,0,1
midtown east-seaport,10,0,1
midtown east-seaport,11,0,1
midtown east-seaport,12,0,3
midtown east-seaport,13,0,2
midtown east-seaport,14,0,1
midtown east-seaport,15,0,4
midtown east-seaport,16,0,3
midtown east-seaport,17,0,3
midtown east-seaport,18,0,3
midtown east-seaport,19,0,4
midtown east-seaport,20,0,2
midtown east-seaport,21,0,4
midtown east-seaport,6,1,1
midtown east-seaport,7,1,1
midtown east-seaport,9,1,1
midtown east-seaport,10,1,1
midtown east-seaport,11,1,3
midtown east-seaport,12,1,3
midtown east-seaport,13,1,1
midtown east-seaport,14,1,2
midtown east-seaport,15,1,1
midtown east-seaport,16,1,3
midtown east-seaport,17,1,3
midtown east-seaport,18,1,6
midtown east-seaport,19,1,2
midtown east-seaport,20,1,4
midtown east-seaport,21,1,2
midtown east-seaport,22,1,2
midtown east-seaport,3,2,1
midtown east-seaport,9,2,1
midtown east-seaport,12,2,2
midtown east-seaport,13,2,4
midtown east-seaport,15,2,2
midtown east-seaport,16,2,1
midtown east-seaport,18,2,6
midtown east-seaport,19,2,2
midtown east-seaport,20,2,3
midtown east-seaport,21,2,4
midtown east-seaport,22,2,5
midtown east-seaport,23,2,1
midtown east-seaport,6,3,1
midtown east-seaport,7,3,1
midtown east-seaport,10,3,3
midtown east-seaport,11,3,2
midtown east-seaport,12,3,1
midtown east-seaport,13,3,2
midtown east-seaport,14,3,2
midtown east-seaport,15,3,1
midtown east-seaport,16,3,1
midtown east-seaport,17,3,5
midtown east-seaport,18,3,9
midtown east-seaport,19,3,2
midtown east-seaport,20,3,2
midtown east-seaport,21,3,1
midtown east-seaport,23,3,3
midtown east-sheepshead bay,11,0,1
midtown east-sheepshead bay,20,1,1
midtown east-sheepshead bay,11,3,1
midtown east-soho,6,0,3
midtown east-soho,7,0,3
midtown east-soho,8,0,2
midtown east-soho,9,0,2
midtown east-soho,10,0,2
midtown east-soho,11,0,7
midtown east-soho,12,0,4
midtown east-soho,13,0,4
midtown east-soho,14,0,3
midtown east-soho,15,0,7
midtown east-soho,16,0,6
midtown east-soho,17,0,7
midtown east-soho,18,0,13
midtown east-soho,19,0,6
midtown east-soho,20,0,12
midtown east-soho,21,0,3
midtown east-soho,22,0,1
midtown east-soho,0,1,1
midtown east-soho,6,1,1
midtown east-soho,7,1,3
midtown east-soho,8,1,4
midtown east-soho,9,1,1
midtown east-soho,10,1,3
midtown east-soho,11,1,6
midtown east-soho,12,1,4
midtown east-soho,13,1,1
midtown east-soho,14,1,5
midtown east-soho,15,1,3
midtown east-soho,16,1,5
midtown east-soho,17,1,11
midtown east-soho,18,1,9
midtown east-soho,19,1,7
midtown east-soho,20,1,7
midtown east-soho,21,1,9
midtown east-soho,22,1,2
midtown east-soho,23,1,2
midtown east-soho,0,2,5
midtown east-soho,7,2,4
midtown east-soho,8,2,4
midtown east-soho,9,2,5
midtown east-soho,10,2,3
midtown east-soho,11,2,9
midtown east-soho,12,2,4
midtown east-soho,13,2,11
midtown east-soho,14,2,8
midtown east-soho,15,2,6
midtown east-soho,16,2,8
midtown east-soho,17,2,9
midtown east-soho,18,2,7
midtown east-soho,19,2,10
midtown east-soho,20,2,7
midtown east-soho,21,2,7
midtown east-soho,22,2,1
midtown east-soho,23,2,2
midtown east-soho,0,3,1
midtown east-soho,7,3,1
midtown east-soho,9,3,7
midtown east-soho,10,3,4
midtown east-soho,11,3,3
midtown east-soho,12,3,2
midtown east-soho,13,3,9
midtown east-soho,14,3,4
midtown east-soho,15,3,9
midtown east-soho,16,3,6
midtown east-soho,17,3,7
midtown east-soho,18,3,5
midtown east-soho,19,3,6
midtown east-soho,20,3,7
midtown east-soho,21,3,9
midtown east-soho,22,3,4
midtown east-soho,23,3,2
midtown east-soundview/bruckner,12,1,2
midtown east-soundview/bruckner,23,2,1
midtown east-soundview/castle hill,19,1,1
midtown east-soundview/castle hill,12,3,1
midtown east-south beach/dongan hills,20,2,1
midtown east-south beach/dongan hills,21,2,1
midtown east-south jamaica,11,0,1
midtown east-south jamaica,15,0,1
midtown east-south ozone park,17,0,1
midtown east-south ozone park,10,1,1
midtown east-south ozone park,14,1,1
midtown east-south ozone park,17,1,1
midtown east-south ozone park,20,1,1
midtown east-south ozone park,21,1,1
midtown east-south ozone park,14,2,1
midtown east-south ozone park,11,3,1
midtown east-south ozone park,15,3,1
midtown east-south ozone park,17,3,1
midtown east-south williamsburg,12,0,1
midtown east-south williamsburg,16,0,2
midtown east-south williamsburg,23,0,1
midtown east-south williamsburg,12,1,1
midtown east-south williamsburg,13,1,1
midtown east-south williamsburg,16,1,1
midtown east-south williamsburg,0,2,1
midtown east-south williamsburg,13,2,2
midtown east-south williamsburg,14,2,1
midtown east-south williamsburg,12,3,2
midtown east-south williamsburg,16,3,1
midtown east-south williamsburg,18,3,2
midtown east-south williamsburg,20,3,1
midtown east-spuyten duyvil/kingsbridge,0,0,1
midtown east-spuyten duyvil/kingsbridge,9,0,1
midtown east-spuyten duyvil/kingsbridge,15,1,1
midtown east-spuyten duyvil/kingsbridge,20,1,1
midtown east-spuyten duyvil/kingsbridge,12,2,1
midtown east-spuyten duyvil/kingsbridge,11,3,1
midtown east-spuyten duyvil/kingsbridge,15,3,1
midtown east-spuyten duyvil/kingsbridge,18,3,1
midtown east-spuyten duyvil/kingsbridge,20,3,1
midtown east-starrett city,10,3,1
midtown east-steinway,1,0,2
midtown east-steinway,2,0,2
midtown east-steinway,8,0,1
midtown east-steinway,11,0,1
midtown east-steinway,12,0,1
midtown east-steinway,15,0,1
midtown east-steinway,16,0,1
midtown east-steinway,17,0,1
midtown east-steinway,18,0,2
midtown east-steinway,19,0,3
midtown east-steinway,12,1,1
midtown east-steinway,18,1,1
midtown east-steinway,19,1,4
midtown east-steinway,20,1,2
midtown east-steinway,21,1,1
midtown east-steinway,22,1,3
midtown east-steinway,23,1,1
midtown east-steinway,0,2,3
midtown east-steinway,2,2,1
midtown east-steinway,7,2,1
midtown east-steinway,11,2,1
midtown east-steinway,14,2,1
midtown east-steinway,15,2,2
midtown east-steinway,19,2,3
midtown east-steinway,20,2,4
midtown east-steinway,21,2,4
midtown east-steinway,3,3,1
midtown east-steinway,8,3,1
midtown east-steinway,14,3,1
midtown east-steinway,18,3,1
midtown east-steinway,19,3,4
midtown east-steinway,20,3,2
midtown east-steinway,21,3,2
midtown east-steinway,22,3,2
midtown east-steinway,23,3,1
midtown east-stuy town/peter cooper village,0,0,2
midtown east-stuy town/peter cooper village,1,0,4
midtown east-stuy town/peter cooper village,2,0,2
midtown east-stuy town/peter cooper village,3,0,1
midtown east-stuy town/peter cooper village,6,0,2
midtown east-stuy town/peter cooper village,7,0,1
midtown east-stuy town/peter cooper village,8,0,1
midtown east-stuy town/peter cooper village,9,0,1
midtown east-stuy town/peter cooper village,10,0,4
midtown east-stuy town/peter cooper village,11,0,2
midtown east-stuy town/peter cooper village,12,0,3
midtown east-stuy town/peter cooper village,13,0,5
midtown east-stuy town/peter cooper village,14,0,10
midtown east-stuy town/peter cooper village,15,0,3
midtown east-stuy town/peter cooper village,16,0,7
midtown east-stuy town/peter cooper village,17,0,8
midtown east-stuy town/peter cooper village,18,0,10
midtown east-stuy town/peter cooper village,19,0,9
midtown east-stuy town/peter cooper village,20,0,11
midtown east-stuy town/peter cooper village,21,0,9
midtown east-stuy town/peter cooper village,22,0,1
midtown east-stuy town/peter cooper village,23,0,5
midtown east-stuy town/peter cooper village,0,1,1
midtown east-stuy town/peter cooper village,6,1,6
midtown east-stuy town/peter cooper village,8,1,1
midtown east-stuy town/peter cooper village,9,1,1
midtown east-stuy town/peter cooper village,10,1,1
midtown east-stuy town/peter cooper village,11,1,4
midtown east-stuy town/peter cooper village,13,1,1
midtown east-stuy town/peter cooper village,14,1,4
midtown east-stuy town/peter cooper village,15,1,4
midtown east-stuy town/peter cooper village,16,1,7
midtown east-stuy town/peter cooper village,17,1,10
midtown east-stuy town/peter cooper village,18,1,14
midtown east-stuy town/peter cooper village,19,1,12
midtown east-stuy town/peter cooper village,20,1,11
midtown east-stuy town/peter cooper village,21,1,8
midtown east-stuy town/peter cooper village,22,1,9
midtown east-stuy town/peter cooper village,23,1,3
midtown east-stuy town/peter cooper village,0,2,3
midtown east-stuy town/peter cooper village,1,2,1
midtown east-stuy town/peter cooper village,6,2,5
midtown east-stuy town/peter cooper village,8,2,2
midtown east-stuy town/peter cooper village,10,2,1
midtown east-stuy town/peter cooper village,11,2,3
midtown east-stuy town/peter cooper village,12,2,3
midtown east-stuy town/peter cooper village,13,2,2
midtown east-stuy town/peter cooper village,14,2,5
midtown east-stuy town/peter cooper village,15,2,6
midtown east-stuy town/peter cooper village,16,2,8
midtown east-stuy town/peter cooper village,17,2,13
midtown east-stuy town/peter cooper village,18,2,16
midtown east-stuy town/peter cooper village,19,2,16
midtown east-stuy town/peter cooper village,20,2,10
midtown east-stuy town/peter cooper village,21,2,13
midtown east-stuy town/peter cooper village,22,2,9
midtown east-stuy town/peter cooper village,23,2,3
midtown east-stuy town/peter cooper village,0,3,1
midtown east-stuy town/peter cooper village,1,3,1
midtown east-stuy town/peter cooper village,6,3,3
midtown east-stuy town/peter cooper village,7,3,1
midtown east-stuy town/peter cooper village,10,3,2
midtown east-stuy town/peter cooper village,12,3,3
midtown east-stuy town/peter cooper village,13,3,4
midtown east-stuy town/peter cooper village,14,3,4
midtown east-stuy town/peter cooper village,15,3,2
midtown east-stuy town/peter cooper village,16,3,4
midtown east-stuy town/peter cooper village,17,3,11
midtown east-stuy town/peter cooper village,18,3,9
midtown east-stuy town/peter cooper village,19,3,5
midtown east-stuy town/peter cooper village,20,3,5
midtown east-stuy town/peter cooper village,21,3,9
midtown east-stuy town/peter cooper village,22,3,7
midtown east-stuy town/peter cooper village,23,3,2
midtown east-stuyvesant heights,0,0,1
midtown east-stuyvesant heights,2,0,1
midtown east-stuyvesant heights,10,0,1
midtown east-stuyvesant heights,19,0,2
midtown east-stuyvesant heights,23,0,2
midtown east-stuyvesant heights,0,1,1
midtown east-stuyvesant heights,19,1,1
midtown east-stuyvesant heights,22,1,1
midtown east-stuyvesant heights,18,2,1
midtown east-stuyvesant heights,19,2,1
midtown east-stuyvesant heights,21,2,1
midtown east-stuyvesant heights,20,3,1
midtown east-stuyvesant heights,23,3,1
midtown east-sunnyside,0,0,1
midtown east-sunnyside,2,0,1
midtown east-sunnyside,3,0,1
midtown east-sunnyside,9,0,2
midtown east-sunnyside,11,0,3
midtown east-sunnyside,12,0,1
midtown east-sunnyside,13,0,1
midtown east-sunnyside,14,0,1
midtown east-sunnyside,15,0,2
midtown east-sunnyside,17,0,1
midtown east-sunnyside,19,0,1
midtown east-sunnyside,20,0,2
midtown east-sunnyside,21,0,2
midtown east-sunnyside,0,1,1
midtown east-sunnyside,2,1,1
midtown east-sunnyside,7,1,1
midtown east-sunnyside,9,1,1
midtown east-sunnyside,10,1,2
midtown east-sunnyside,11,1,4
midtown east-sunnyside,12,1,1
midtown east-sunnyside,13,1,1
midtown east-sunnyside,16,1,1
midtown east-sunnyside,17,1,3
midtown east-sunnyside,19,1,3
midtown east-sunnyside,20,1,2
midtown east-sunnyside,21,1,4
midtown east-sunnyside,22,1,1
midtown east-sunnyside,23,1,4
midtown east-sunnyside,0,2,1
midtown east-sunnyside,2,2,2
midtown east-sunnyside,4,2,1
midtown east-sunnyside,6,2,1
midtown east-sunnyside,7,2,1
midtown east-sunnyside,9,2,1
midtown east-sunnyside,11,2,6
midtown east-sunnyside,15,2,1
midtown east-sunnyside,16,2,2
midtown east-sunnyside,17,2,1
midtown east-sunnyside,18,2,1
midtown east-sunnyside,19,2,1
midtown east-sunnyside,20,2,2
midtown east-sunnyside,21,2,4
midtown east-sunnyside,22,2,6
midtown east-sunnyside,23,2,2
midtown east-sunnyside,0,3,1
midtown east-sunnyside,3,3,1
midtown east-sunnyside,11,3,4
midtown east-sunnyside,12,3,1
midtown east-sunnyside,13,3,2
midtown east-sunnyside,14,3,2
midtown east-sunnyside,15,3,3
midtown east-sunnyside,18,3,3
midtown east-sunnyside,19,3,2
midtown east-sunnyside,20,3,1
midtown east-sunnyside,22,3,4
midtown east-sunnyside,23,3,3
midtown east-sunset park east,12,3,1
midtown east-sunset park east,21,3,1
midtown east-sunset park west,9,0,1
midtown east-sunset park west,19,1,1
midtown east-sunset park west,21,1,1
